Important Helper,Shift logic,Sell-in price,Category,PCT,BG,PDT,Customer ID,Customer,Anker SKU,202534,202535,202536,202537,202538,202539,202540,202541,202542,202543,202544,202545,202546,202547,202548,202549,202550,202551,202552
1741A8357HA0,2,12.5,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1741,Verizon Wireless,A8357HA0,$0.00,$0.00,$0.00,"$6,250.00",$0.00,$0.00,"$1,387.50","$1,387.50","$1,275.00","$1,300.00","$1,437.50","$1,187.50",$462.50,$425.00,$687.50,$600.00,$700.00,$850.00,"$1,037.50"
1741A9215H21,2,16,,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A9215H21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",$0.00
1741A2698J21-1,2,4.8,Charging,US_CH,Mobile Charging IPMT,Charger,1741,Verizon Wireless,A2698J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,828.80",$0.00,$0.00,$0.00,"$3,052.80"
50387A1618H11-1,2,17.85,Charging,US_CH,Mobile Charging IPMT,Essential,50387,VoiceComm,A1618H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
50387A1653H11-1,2,17.99,Charging,US_CH,Mobile Charging IPMT,Essential,50387,VoiceComm,A1653H11-1,$0.00,$0.00,$0.00,"$8,995.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$899.50,$0.00,$0.00,$0.00,$0.00,$899.50,$0.00,$0.00,$0.00
50387A2631J21-1,2,4.65,Charging,US_CH,Mobile Charging IPMT,Essential,50387,VoiceComm,A2631J21-1,$0.00,$0.00,$0.00,$837.00,$0.00,$418.50,$0.00,$418.50,$0.00,$0.00,$837.00,$0.00,$0.00,$0.00,$0.00,$837.00,$0.00,$0.00,$0.00
50387A2634J23-2,2,6.91,Charging,US_CH,Mobile Charging IPMT,Charger,50387,VoiceComm,A2634J23-2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
50387A2667J11-1,2,23.3,Charging,US_CH,Mobile Charging IPMT,Essential,50387,VoiceComm,A2667J11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$349.50,$0.00,$349.50,$0.00,$0.00,$699.00,$0.00,$0.00,$0.00,$0.00,$699.00,$0.00,$0.00,$0.00
50387A2732HF1-1,2,8.9,Charging,US_CH,Mobile Charging IPMT,Wireless,50387,VoiceComm,A2732HF1-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
50387A80F6H61-1,2,7.5,Charging,US_CH,Mobile Charging IPMT,Charger,50387,VoiceComm,A80F6H61-1,$0.00,$0.00,$0.00,$750.00,$0.00,$187.50,$0.00,$187.50,$0.00,$0.00,$375.00,$0.00,$0.00,$0.00,$0.00,$375.00,$0.00,$0.00,$0.00
50387A1654H11-1,2,46.79,Charging,US_CH,Mobile Charging IPMT,Battery,50387,VoiceComm,A1654H11-1,$0.00,$0.00,$0.00,"$1,216.54",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,977.15",$0.00,$0.00,$0.00,$0.00,"$3,977.15",$0.00,$0.00,$0.00
50387A1259H11-1,2,25.99,Charging,US_CH,Mobile Charging IPMT,Battery,50387,VoiceComm,A1259H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$129.95,$0.00,$0.00,$0.00,$0.00,$129.95,$0.00,$0.00,$0.00
50387B2932H11-1,2,28.5,Charging,US_CH,Mobile Charging IPMT,Wireless,50387,VoiceComm,B2932H11-1,$0.00,$0.00,$0.00,$142.50,$0.00,$142.50,$0.00,$0.00,$0.00,$0.00,$142.50,$0.00,$0.00,$0.00,$0.00,$142.50,$0.00,$0.00,$0.00
50387A1339111-1,2,45,Charging,US_CH,Mobile Charging IPMT,Battery,50387,VoiceComm,A1339111-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
50387A1367H11-1,2,25.99,Charging,US_CH,Mobile Charging IPMT,Essential,50387,VoiceComm,A1367H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$519.80,$0.00,$0.00,$0.00,$0.00,"$2,079.20",$0.00,$0.00,$0.00,$0.00,"$2,079.20",$0.00,$0.00,$0.00
657A1112H11-1,2,13,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A1112H11-1,$0.00,$0.00,"$13,416.00","$24,076.00","$28,379.00","$24,154.00","$22,672.00","$21,593.00","$20,410.00","$20,189.00","$21,099.00","$20,254.00","$19,422.00","$18,850.00","$18,369.00","$22,022.00","$40,742.00","$23,894.00","$19,851.00"
657A2021J21-1,2,8.01,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A2021J21-1,$0.00,$0.00,"$9,612.00","$44,872.02","$41,043.24","$44,071.02","$45,376.65","$46,554.12","$44,839.98","$44,847.99","$44,119.08","$41,283.54","$40,794.93","$43,526.34","$46,850.49","$45,160.38","$61,524.81","$59,946.84","$47,611.44"
657A2662111,2,15,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A2662111,$0.00,$0.00,"$7,380.00","$11,340.00","$11,685.00","$11,475.00","$11,340.00","$11,640.00","$11,220.00","$11,220.00","$11,040.00","$10,320.00","$10,200.00","$10,890.00","$11,715.00","$11,295.00","$15,390.00","$14,985.00","$11,910.00"
657A2727H41-1,2,8.18,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,A2727H41-1,$0.00,$0.00,"$8,245.44","$14,257.74","$15,771.04","$15,771.04","$15,018.48","$14,617.66","$14,486.78","$14,699.46","$14,584.94","$14,028.70","$14,789.44","$14,715.82","$15,272.06","$17,038.94","$25,513.42","$17,840.58","$15,280.24"
657A2732HF1-1,2,12.09,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,A2732HF1-1,$0.00,$0.00,"$6,528.60","$22,402.77","$24,784.50","$24,784.50","$23,599.68","$22,971.00","$22,765.47","$23,103.99","$22,910.55","$22,052.16","$23,236.98","$23,128.17","$23,998.65","$26,779.35","$40,090.44","$28,036.71","$24,010.74"
657A3520H22-1,2,30.44,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,657,WM,A3520H22-1,$0.00,$0.00,"$4,748.64","$14,124.16","$14,124.16","$16,681.12","$17,868.28","$19,207.64","$15,311.32","$11,932.48","$10,867.08","$9,192.88","$8,523.20","$9,953.88","$9,740.80","$9,497.28","$14,276.36","$12,297.76","$12,084.68"
657A7726J11,2,11.5,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,657,WM,A7726J11,$0.00,$0.00,"$4,899.00","$8,820.50","$8,832.00","$10,430.50","$11,166.50","$12,006.00","$9,568.00","$7,452.00","$6,796.50","$5,750.00","$5,336.00","$6,221.50","$6,083.50","$5,934.00","$8,924.00","$7,693.50","$7,555.50"
657A7726J21,2,11.5,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,657,WM,A7726J21,$0.00,$0.00,"$14,973.00","$19,941.00","$19,964.00","$23,563.50","$25,242.50","$27,117.00","$21,608.50","$16,847.50","$15,352.50","$12,995.00","$12,052.00","$14,064.50","$13,742.50","$13,409.00","$20,171.00","$17,376.50","$17,066.00"
657A8013H12-1,2,5.79,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A8013H12-1,$0.00,$0.00,"$13,896.00","$20,722.41","$21,347.73","$20,948.22","$20,722.41","$21,260.88","$20,479.23","$20,485.02","$20,149.20","$18,858.03","$18,632.22","$19,877.07","$21,394.05","$20,629.77","$28,098.87","$27,375.12","$21,747.24"
657A8013H92-1,2,5.79,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A8013H92-1,$0.00,$0.00,"$11,255.76","$9,889.32","$10,190.40","$9,999.33","$9,889.32","$10,144.08","$9,773.52","$9,773.52","$9,617.19","$8,997.66","$8,893.44","$9,484.02","$10,207.77","$9,843.00","$13,409.64","$13,062.24","$10,375.68"
657A81B6H21-1,2,6.68,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A81B6H21-1,$0.00,$0.00,"$209,939.04","$142,845.12","$53,733.92","$52,725.24","$52,164.12","$53,506.80","$51,542.88","$51,556.24","$50,721.24","$47,461.40","$46,900.28","$50,033.20","$53,847.48","$51,916.96","$70,721.16","$68,904.20","$54,729.24"
657A81F6H11-1,2,4.45,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A81F6H11-1,$0.00,$0.00,"$25,632.00","$73,389.40","$75,614.40","$74,199.30","$73,407.20","$75,302.90","$72,539.45","$72,552.80","$71,373.55","$66,785.60","$65,997.95","$70,412.35","$75,783.50","$73,060.10","$99,524.25","$96,969.95","$77,020.60"
657A81F7H11-1,2,6.5,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A81F7H11-1,$0.00,$0.00,"$28,080.00","$38,967.50","$40,150.50","$39,396.50","$38,974.00","$39,981.50","$38,512.50","$38,519.00","$37,895.00","$35,464.00","$35,041.50","$37,388.00","$40,235.00","$38,792.00","$52,845.00","$51,486.50","$40,891.50"
657A81F7H21-1,2,6.5,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A81F7H21-1,$0.00,$0.00,"$12,402.00","$4,251.00","$4,381.00","$4,296.50","$4,251.00","$4,361.50","$4,205.50","$4,205.50","$4,134.00","$3,867.50","$3,822.00","$4,082.00","$4,394.00","$4,231.50","$5,765.50","$5,616.00","$4,465.50"
657A81H6H11-1,2,4.19,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A81H6H11-1,$0.00,$0.00,"$48,369.36","$66,231.33","$68,238.34","$66,960.39","$66,248.09","$67,957.61","$65,460.37","$65,472.94","$64,412.87","$60,273.15","$59,560.85","$63,541.35","$68,389.18","$65,933.84","$89,816.84","$87,512.34","$69,507.91"
657A81H7H11-1,2,6.62,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A81H7H11-1,$0.00,$0.00,"$49,332.24","$38,687.28","$39,859.02","$39,110.96","$38,693.90","$39,693.52","$38,237.12","$38,243.74","$37,628.08","$35,205.16","$34,788.10","$37,118.34","$39,951.70","$38,515.16","$52,463.50","$51,119.64","$40,600.46"
657A8434H12-1,2,8.27,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A8434H12-1,$0.00,$0.00,"$8,336.16","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20","$12,074.20"
657A8434HA2-1,2,8.27,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A8434HA2-1,$0.00,$0.00,"$2,778.72","$2,911.04","$3,002.01","$2,944.12","$2,911.04","$2,985.47","$2,877.96","$2,877.96","$2,836.61","$2,654.67","$2,621.59","$2,795.26","$3,010.28","$2,902.77","$3,953.06","$3,845.55","$3,059.90"
657B2519JF1,2,19.23,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,B2519JF1,$0.00,$0.00,"$21,153.00","$46,536.60","$51,497.94","$51,497.94","$49,036.50","$47,728.86","$47,305.80","$47,998.08","$47,613.48","$45,805.86","$48,286.53","$48,055.77","$49,863.39","$55,632.39","$83,285.13","$58,266.90","$49,882.62"
657B2524J11-1,2,19.95,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,B2524J11-1,$0.00,$0.00,"$11,730.60","$28,009.80","$30,982.35","$30,982.35","$29,506.05","$28,728.00","$28,468.65","$28,887.60","$28,648.20","$27,570.90","$29,047.20","$28,907.55","$30,004.80","$33,476.10","$50,114.40","$35,052.15","$30,024.75"
657B2536J11-1,2,8.55,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,B2536J11-1,$0.00,$0.00,"$40,629.60","$54,634.50","$60,439.95","$60,439.95","$57,567.15","$56,028.15","$55,532.25","$56,344.50","$55,882.80","$53,770.95","$56,677.95","$56,395.80","$58,524.75","$65,313.45","$97,769.25","$68,391.45","$58,558.95"
657B2548JF1-1,2,13.7,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,B2548JF1-1,$0.00,$0.00,"$30,907.20","$47,045.80","$52,046.30","$52,046.30","$49,566.60","$48,251.40","$47,813.00","$48,525.40","$48,128.10","$46,306.00","$48,813.10","$48,566.50","$50,388.60","$56,238.50","$84,186.50","$58,896.30","$50,429.70"
657A1384H11-1,2,24.46,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A1384H11-1,$0.00,$0.00,"$28,177.92","$50,167.46","$59,144.28","$50,338.68","$47,232.26","$45,006.40","$42,535.94","$42,071.20","$43,954.62","$42,193.50","$40,456.84","$39,282.76","$38,279.90","$45,886.96","$84,900.66","$49,800.56","$41,361.86"
657A2038J21-1,2,10.1,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A2038J21-1,$0.00,$0.00,"$17,816.40","$33,784.50","$12,433.10","$19,927.30","$19,715.20","$20,230.30","$19,482.90","$19,482.90","$19,169.80","$17,937.60","$17,725.50","$18,917.30","$20,351.50","$19,624.30","$26,734.70","$26,047.90","$20,684.80"
657A1388H11-1,2,18.71,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A1388H11-1,$0.00,$0.00,"$82,398.84","$34,650.92",$0.00,"$21,348.11",$0.00,"$43,163.97",$0.00,$0.00,"$10,196.95","$35,586.42",$0.00,$0.00,"$195,500.79",$0.00,"$402,676.62",$0.00,$0.00
657A2326J21-1,2,10.38,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A2326J21-1,$0.00,$0.00,"$34,129.44","$64,926.90","$66,888.72","$65,632.74","$64,937.28","$66,608.46","$64,169.16","$64,179.54","$63,141.54","$59,082.96","$58,387.50","$62,290.38","$67,034.04","$64,625.88","$88,043.16","$85,780.32","$68,134.32"
657A2654J21-1,2,5.24,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A2654J21-1,$0.00,$0.00,"$32,068.80","$53,694.28","$55,318.68","$54,286.40","$53,704.76","$55,093.36","$53,070.72","$53,075.96","$52,216.60","$48,863.00","$48,286.60","$51,514.44","$55,444.44","$53,448.00","$72,815.04","$70,944.36","$56,345.72"
657A1653H11-1,2,13.26,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A1653H11-1,$0.00,$0.00,"$10,024.56","$13,790.40","$14,864.46","$16,018.08","$23,125.44","$22,024.86","$20,818.20","$20,592.78","$21,520.98","$20,659.08","$19,810.44","$19,227.00","$18,736.38","$22,462.44","$41,556.84","$24,371.88","$20,248.02"
657A1618H11-1,2,15.59,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A1618H11-1,$0.00,$0.00,"$109,441.80","$54,565.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$31,476.21","$32,894.90","$31,569.75","$30,275.78","$29,387.15","$28,638.83","$34,344.77","$63,529.25","$37,260.10","$30,961.74"
657B2326J21-1,2,12.23,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,B2326J21-1,$0.00,$0.00,"$50,778.96","$67,375.07","$69,417.48","$68,121.10","$67,387.30","$69,123.96","$66,592.35","$66,604.58","$65,528.34","$61,308.99","$60,587.42","$64,635.55","$69,564.24","$67,069.32","$91,370.33","$89,022.17","$70,701.63"
657A2643J11-1,2,12.46,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A2643J11-1,$0.00,$0.00,"$7,924.56","$9,145.64","$9,394.84","$9,220.40","$9,120.72","$9,357.46","$9,008.58","$9,021.04","$8,871.52","$8,298.36","$8,198.68","$8,746.92","$9,419.76","$9,083.34","$12,372.78","$12,048.82","$9,569.28"
657A2736H11-1,2,15.59,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,A2736H11-1,$0.00,$0.00,"$5,238.24","$1,886.39","$4,334.02","$7,514.38","$7,155.81","$6,968.73","$6,906.37","$6,999.91","$6,953.14","$6,688.11","$7,046.68","$7,015.50","$7,280.53","$8,122.39","$12,160.20","$8,496.55","$7,280.53"
657A1387H11-1,2,32.71,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1387H11-1,$0.00,$0.00,"$2,747.64","$1,177.56","$1,373.82","$1,177.56","$1,112.14","$1,046.72","$1,014.01",$981.30,"$1,046.72",$981.30,$948.59,$915.88,$883.17,"$1,079.43","$1,995.31","$1,177.56",$981.30
657A1339111-1,2,53.9,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1339111-1,$0.00,$0.00,"$29,752.80","$2,695.00","$3,180.10","$2,695.00","$2,533.30","$2,425.50","$2,317.70","$2,263.80","$2,371.60","$2,263.80","$2,209.90","$2,102.10","$2,048.20","$2,479.40","$4,581.50","$2,695.00","$2,209.90"
657A1379H11-1,2,47,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1379H11-1,$0.00,$0.00,"$1,128.00",$799.00,$940.00,$799.00,$752.00,$705.00,$658.00,$658.00,$705.00,$658.00,$658.00,$611.00,$611.00,$752.00,"$1,363.00",$799.00,$658.00
657A8486H11-1,2,16.48,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A8486H11-1,$0.00,$0.00,$395.52,$247.20,$247.20,$247.20,$247.20,$247.20,$247.20,$247.20,$247.20,$230.72,$214.24,$230.72,$247.20,$247.20,$329.60,$329.60,$263.68
657A84N0H11-1,2,22.54,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A84N0H11-1,$0.00,$0.00,"$17,040.24",$270.48,$270.48,$270.48,$270.48,$270.48,$270.48,$540.96,$811.44,$270.48,$270.48,$270.48,$811.44,"$1,081.92","$1,352.40","$3,516.24","$5,139.12"
657A2688J41-1,2,39.52,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A2688J41-1,$0.00,$0.00,$0.00,"$1,936.48","$1,976.00","$1,936.48","$1,936.48","$1,976.00","$1,896.96","$1,896.96","$1,857.44","$1,738.88","$1,738.88","$1,857.44","$1,976.00","$1,936.48","$2,608.32","$2,529.28","$2,015.52"
657A2656J21-1,2,6.25,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A2656J21-1,$0.00,$0.00,"$17,325.00","$24,150.00","$24,887.50","$26,587.50","$24,156.25","$24,781.25","$23,875.00","$23,875.00","$23,487.50","$21,981.25","$21,718.75","$23,175.00","$24,937.50","$24,043.75","$32,756.25","$31,912.50","$25,350.00"
657A1664H11-1,2,40,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1664H11-1,$0.00,$0.00,"$4,320.00","$24,680.00","$29,120.00","$24,760.00","$23,240.00","$22,160.00","$20,920.00","$20,720.00","$21,640.00","$20,760.00","$19,920.00","$19,320.00","$18,840.00","$22,600.00","$41,800.00","$24,520.00","$20,360.00"
657A1259H11-1,2,26.06,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1259H11-1,$0.00,$0.00,"$7,818.00","$21,942.52","$25,851.52","$22,020.70","$20,639.52","$19,675.30","$18,606.84","$18,398.36","$19,206.22","$18,450.48","$17,694.74","$17,173.54","$16,730.52","$20,066.20","$37,109.44","$21,760.10","$18,085.64"
657B2557J11-1,2,60.49,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,B2557J11-1,$0.00,$0.00,"$3,629.40","$11,795.55","$12,158.49","$11,916.53","$12,339.96","$12,037.51","$11,916.53","$12,098.00","$11,977.02","$11,553.59","$12,158.49","$12,098.00","$12,521.43","$13,973.19","$20,990.03","$14,638.58","$12,581.92"
657A2724J11-1,2,7.65,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,A2724J11-1,$0.00,$0.00,"$12,760.20","$22,223.25","$24,579.45","$24,579.45","$23,409.00","$22,789.35","$22,582.80","$22,911.75","$22,728.15","$21,871.35","$23,049.45","$22,934.70","$23,799.15","$26,560.80","$39,764.70","$27,815.40","$23,814.45"
657A2154J21-1,2,20.55,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A2154J21-1,$0.00,$0.00,"$6,658.20","$5,137.50","$5,137.50","$2,055.00","$12,946.50","$13,275.30","$12,782.10","$12,782.10","$12,576.60","$11,775.15","$11,631.30","$12,412.20","$13,357.50","$12,884.85","$17,549.70","$17,097.60","$13,583.55"
657A2674J11-1,2,14.39,Charging,US_CH,Mobile Charging IPMT,Essential,657,WM,A2674J11-1,$0.00,$0.00,"$17,268.00","$17,440.68","$26,045.90","$25,556.64","$25,283.23","$25,930.78","$24,981.04","$24,981.04","$24,578.12","$23,009.61","$22,736.20","$24,247.15","$26,103.46","$25,168.11","$34,276.98","$33,399.19","$26,520.77"
657A1681H11-1,2,29.99,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1681H11-1,$0.00,$0.00,$0.00,"$58,600.46","$116,601.12","$57,280.90","$53,742.08","$51,222.92","$48,403.86","$47,864.04","$50,023.32","$48,013.99","$46,034.65","$44,715.09","$43,545.48","$52,212.59","$96,597.79","$56,651.11","$47,084.30"
657A2698J21-1,2,7.27,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A2698J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$157,904.40",$0.00,$0.00,$0.00,$0.00,"$16,139.40","$15,950.38","$17,019.07","$18,313.13","$17,658.83","$24,049.16","$23,438.48","$18,611.20"
657A2738HA2-1,2,13.5,Charging,US_CH,Mobile Charging IPMT,Wireless,657,WM,A2738HA2-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$311,526.00",$0.00,$0.00,$0.00,$0.00,"$39,460.50","$38,988.00","$41,593.50","$44,766.00","$43,159.50","$58,792.50","$57,294.00","$45,495.00"
657A9110H11-1,2,18.71,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A9110H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$187,100.00",$0.00,$0.00,$0.00,$0.00,"$112,260.00","$14,313.15","$12,573.12","$9,429.84","$9,093.06","$12,386.02","$12,067.95","$9,579.52"
657A1636H11-1,2,20.79,Charging,US_CH,Mobile Charging IPMT,Battery,657,WM,A1636H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$487,109.70",$0.00,$0.00,$0.00,$0.00,$0.00,"$45,613.26","$43,742.16","$42,453.18","$48,752.55","$49,604.94","$91,767.06","$53,825.31","$44,719.29"
657A2039J21-1,2,#N/A,Charging,US_CH,Mobile Charging IPMT,Charger,657,WM,A2039J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
